id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1171291522848845825,1171291522848845825,1568092635000,2019-09-10,08:17:15,Russie TZ 2,904199478474792963,rameshbabutfi,RAMESH BABU TFI,,liked hookup song in the end of #StudentOfTheYear2 @aliaa08 looked beautiful..😍😍😍😍😍😍😍😍😍😍😍,['aliaa08'],[],[],0,1,2,['#studentoftheyear2'],[],https://twitter.com/RameshBabuTfi/status/1171291522848845825,False,,0,,,,,,,"[{'user_id': '904199478474792963', 'username': 'RameshBabuTfi'}, {'user_id': '183230911', 'username': 'aliaa08'}]",
1171291320272351232,1171291320272351232,1568092586000,2019-09-10,08:16:26,Russie TZ 2,904199478474792963,rameshbabutfi,RAMESH BABU TFI,,#StudentOfTheYear2 @punitdmalhotra @DharmaMovies @karanjohar Dont know whether u made this movie in ur senses or not .With such lousy script how can one make it into 2hr film..2 weeks back many were criticising #Saaho but this is just baap of worst movies..,"['punitdmalhotra', 'dharmamovies', 'karanjohar']",[],[],0,0,1,"['#studentoftheyear2', '#saaho']",[],https://twitter.com/RameshBabuTfi/status/1171291320272351232,False,,0,,,,,,,"[{'user_id': '904199478474792963', 'username': 'RameshBabuTfi'}, {'user_id': '51690631', 'username': 'punitdmalhotra'}, {'user_id': '207997374', 'username': 'DharmaMovies'}, {'user_id': '57928790', 'username': 'karanjohar'}]",
1171290403959500801,1171290403959500801,1568092368000,2019-09-10,08:12:48,Russie TZ 2,904199478474792963,rameshbabutfi,RAMESH BABU TFI,,#StudentOfTheYear2 @ananyapandayy was looking beautiful & hot but her role was not written properly. Not only hers but entire movie there were poorly etched characters roaming in rich cars..#TaraSutaria looked very confused..,['ananyapandayy'],[],[],0,0,0,"['#studentoftheyear2', '#tarasutaria']",[],https://twitter.com/RameshBabuTfi/status/1171290403959500801,False,,0,,,,,,,"[{'user_id': '904199478474792963', 'username': 'RameshBabuTfi'}, {'user_id': '1047428392428044289', 'username': 'ananyapandayy'}]",
1171288607539118081,1171288607539118081,1568091940000,2019-09-10,08:05:40,Russie TZ 2,904199478474792963,rameshbabutfi,RAMESH BABU TFI,,Recently watched #StudentOfTheYear2 as illogical as part 1... Dont know how they could think of making a sequel for such movie.. @iTIGERSHROFF was as usual good in action & dance sequences but when it comes to acting this guy cant emote..Looks like a duffer 🤪😜😝😂,['itigershroff'],[],[],0,0,1,['#studentoftheyear2'],[],https://twitter.com/RameshBabuTfi/status/1171288607539118081,False,,0,,,,,,,"[{'user_id': '904199478474792963', 'username': 'RameshBabuTfi'}, {'user_id': '624462023', 'username': 'iTIGERSHROFF'}]",
1171099795999666176,1171099795999666176,1568046924000,2019-09-09,19:35:24,Russie TZ 2,230884198,everyfilmneil,neil white,,"Why do Bollywood movies consistently include stars who are far older than the characters they portray?
Honestly, seeing people of this age dressed in school uniform looks plain weird. #TigerShroff 286. #StudentOfTheYear2; movie review   https://everyfilmblog.blogspot.com/2019/09/286-student-of-year-2-movie-review.html … pic.twitter.com/QWy6OKT1Qr",[],['https://everyfilmblog.blogspot.com/2019/09/286-student-of-year-2-movie-review.html'],['https://pbs.twimg.com/media/EECVDKbXkAEPOIM.png'],1,1,0,"['#tigershroff', '#studentoftheyear2']",[],https://twitter.com/everyfilmneil/status/1171099795999666176,False,,0,,,,,,,"[{'user_id': '230884198', 'username': 'everyfilmneil'}]",
1170958814138339329,1170958814138339329,1568013311000,2019-09-09,10:15:11,Russie TZ 2,3099486241,bombaytimes,BombayTimes,,#TaraSutaria had a happy reunion with her #StudentOfTheYear2 co-star @ananyapandayy https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-ananya-panday-and-tara-sutarias-awwwdorable-reunion-is-all-about-hugs-and-kisses/articleshow/71044579.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI …,['ananyapandayy'],['https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-ananya-panday-and-tara-sutarias-awwwdorable-reunion-is-all-about-hugs-and-kisses/articleshow/71044579.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI'],[],0,0,2,"['#tarasutaria', '#studentoftheyear2']",[],https://twitter.com/bombaytimes/status/1170958814138339329,False,,0,,,,,,,"[{'user_id': '3099486241', 'username': 'bombaytimes'}, {'user_id': '1047428392428044289', 'username': 'ananyapandayy'}]",
1170748272790528000,1170748272790528000,1567963114000,2019-09-08,20:18:34,Russie TZ 2,118307086,hrnurtweets,Harnoor Singh,,The entire starcast @ananyapandayy @tarasutariaa @iTIGERSHROFF was decent and I liked them all! Also the music of the film is really nice! #SOTY2 #StudentOfTheYear2  https://twitter.com/hrnurtweets/status/1170747081641746432 …,"['ananyapandayy', 'tarasutariaa', 'itigershroff']",['https://twitter.com/hrnurtweets/status/1170747081641746432'],[],0,1,1,"['#soty2', '#studentoftheyear2']",[],https://twitter.com/hrnurtweets/status/1170748272790528000,False,https://twitter.com/hrnurtweets/status/1170747081641746432,0,,,,,,,"[{'user_id': '118307086', 'username': 'hrnurtweets'}, {'user_id': '1047428392428044289', 'username': 'ananyapandayy'}, {'user_id': '1014331976', 'username': 'tarasutariaa'}, {'user_id': '624462023', 'username': 'iTIGERSHROFF'}]",
1170747081641746432,1170747081641746432,1567962830000,2019-09-08,20:13:50,Russie TZ 2,118307086,hrnurtweets,Harnoor Singh,,"So I watched #StudentOfTheYear2 & I kinda liked that movie. My only problem is ppl blindly trolling a movie becoz all they want is Bollywood 2 produce serious,critically acclaimed films. Its a light hearted movie & a break frm nw so common biopic & true storytelling genre! #SOTY2",[],[],[],0,1,3,"['#studentoftheyear2', '#soty2']",[],https://twitter.com/hrnurtweets/status/1170747081641746432,False,,0,,,,,,,"[{'user_id': '118307086', 'username': 'hrnurtweets'}]",
1170648775141912576,1170648775141912576,1567939392000,2019-09-08,13:43:12,Russie TZ 2,387556664,hari_durairaj,Hariharan Durairaj,,Saw #StudentOfTheYear2 . Cursing myself for not being born in a rich family and getting admission in St.Teresa!!! #SOTY2,[],[],[],1,2,12,"['#studentoftheyear2', '#soty2']",[],https://twitter.com/hari_durairaj/status/1170648775141912576,False,,0,,,,,,,"[{'user_id': '387556664', 'username': 'hari_durairaj'}]",
1170623668038164480,1170623668038164480,1567933406000,2019-09-08,12:03:26,Russie TZ 2,1168051189012819969,_mr_hasan,Mehadi hasan,,"The movie #Chhichhore Is better than Karan jauhar's college movie #studentoftheyear2.. 
Chhichore is the best movie after #3ideats",[],[],[],0,0,0,"['#chhichhore', '#studentoftheyear2', '#3ideats']",[],https://twitter.com/_mr_hasan/status/1170623668038164480,False,,0,,,,,,,"[{'user_id': '1168051189012819969', 'username': '_mr_hasan'}]",
